overflow 1ms,,
,over 400us,over 1ms
890,0.042392,0.005035
891,0.03737,0.004897
892,0.037356,0.008822
893,0.038743,0.004689
894,0.038327,0.005119
895,0.050534,0.01623
896,0.066723,0.029866
897,0.062852,0.022333
898,0.069594,0.035595
899,0.080428,0.036649
900,0.072063,0.035581
901,0.067111,0.032168
902,0.070898,0.039035
903,0.067416,0.037412
904,0.061867,0.030753
905,0.05084,0.011097
906,0.129852,0.048148
907,0.053669,0.020461
908,0.041213,0.005701
909,0.043654,0.011749
910,0.047233,0.011943
911,0.054058,0.018879
912,0.052712,0.01623
913,0.047413,0.010085
914,0.051769,0.016299
915,0.053142,0.021168
916,0.035706,0.004522
917,0.033833,0.002358
918,0.035081,0.002358
919,0.054515,0.013608
920,0.036247,0.003301
921,0.044805,0.006672
922,0.11881,0.021376
923,0.047039,0.006464
924,0.038757,0.003731
925,0.033653,0.002428
926,0.035442,0.002941
927,0.052116,0.018838
928,0.035165,0.00369
929,0.043446,0.00369
930,0.396909,0.071938
931,0.041781,0.002622
932,0.040034,0.003177
933,0.036538,0.003149
934,0.041518,0.00301
935,0.032543,0.003648
936,0.032543,0.002317
937,0.033777,0.003912
938,0.036219,0.004481
939,0.040186,0.006298
940,0.036205,0.002747
941,0.035442,0.003315
942,0.043252,0.00541
943,0.042017,0.005812
944,0.038535,0.004092
945,0.037634,0.00473
946,0.039465,0.005604
947,0.036885,0.006228
948,0.035969,0.006034
949,0.04579,0.008073
950,0.039895,0.008933
951,0.034707,0.005535
952,0.044694,0.006284
953,0.053128,0.009488
954,0.04149,0.003842
955,0.037287,0.00437
956,0.038508,0.008489
957,0.039146,0.0048
958,0.037717,0.005313
959,0.036843,0.006728
960,0.035844,0.005979
961,0.03977,0.002996
962,0.046734,0.01082
963,0.036704,0.005354
964,0.042933,0.006464
965,0.035192,0.004148
966,0.038147,0.005604
967,0.048592,0.009183
968,0.030961,0.003288
969,0.03583,0.002344
970,0.03375,0.004286
971,0.038036,0.004356
972,0.038383,0.002039
973,0.033195,0.002649
974,0.033153,0.002511
975,0.035456,0.002719
976,0.035928,0.003759
977,0.033555,0.003343
978,0.033125,0.002025
979,0.034332,0.002719
980,0.042461,0.006353
981,0.042184,0.005438
982,0.038702,0.006312
983,0.035553,0.009017
984,0.032612,0.005909
985,0.038563,0.004175
986,0.034901,0.002108
987,0.038785,0.004897
988,0.042211,0.006964
989,0.037453,0.003537
990,0.042614,0.005771
991,0.034873,0.003523
992,0.035608,0.003399
993,0.029935,0.001498
994,0.036496,0.001831
995,0.036954,0.00473
996,0.036441,0.005826
997,0.031863,0.002747
998,0.03848,0.004175
999,0.037176,0.006936
1000,0.042073,0.007671
1001,0.04543,0.007574
1002,0.038979,0.004092
1003,0.043335,0.004924
1004,0.057387,0.01401
1005,0.043862,0.005022
1006,0.04407,0.007671
1007,0.037772,0.004161
1008,0.042336,0.009252
1009,0.042128,0.008309
1010,0.038286,0.004009
1011,0.034027,0.004189
1012,0.035719,0.003593
1013,0.044223,0.008198
1014,0.043377,0.00627
1015,0.037648,0.003912
1016,0.037079,0.003274
1017,0.037301,0.003995
1018,0.034637,0.002261
1019,0.037162,0.004869
1020,0.038938,0.006742
1021,0.039659,0.004938
1022,0.034776,0.002844
1023,0.034249,0.004342
1024,0.039867,0.003815
1025,0.037495,0.005604
1026,0.034499,0.003537
1027,0.037564,0.003024
1028,0.050243,0.0067
1029,0.041435,0.003787
1030,0.039326,0.003926
1031,0.03368,0.003648
1032,0.033375,0.003135
1033,0.044431,0.003718
1034,0.035803,0.004064
1035,0.0445,0.005563
1036,0.044098,0.004744
1037,0.080608,0.01211
1038,0.038646,0.002608
1039,0.034832,0.002067
1040,0.039451,0.002899
1041,0.037176,0.003676
1042,0.04432,0.007699
1043,0.041102,0.005188
1044,0.033236,0.002303
1045,0.031974,0.002844
1046,0.042614,0.005895
1047,0.06589,0.010598
1048,0.062242,0.008267
1049,0.071564,0.013455
1050,0.06288,0.009349
1051,0.036524,0.003981
1052,0.057789,0.007602
1053,0.058677,0.009363
1054,0.049924,0.007921
1055,0.038522,0.004383
1056,0.064212,0.007241
1057,0.060023,0.010681
1058,0.061396,0.009807
1059,0.043945,0.006617
1060,0.036191,0.003135
1061,0.046026,0.004869
1062,0.033722,0.003135
1063,0.04432,0.003454
1064,0.040339,0.004092
1065,0.039284,0.003731
1066,0.03952,0.005188
1067,0.046983,0.004578
1068,0.041615,0.00498
1069,0.048606,0.004023
1070,0.046442,0.004744
1071,0.046428,0.005979
1072,0.047566,0.004356
1073,0.047455,0.005271
1074,0.039354,0.003815
1075,0.049522,0.005951
1076,0.047774,0.003884
1077,0.050354,0.005479
1078,0.033875,0.003565
1079,0.037592,0.00387
1080,0.036996,0.004966
1081,0.037689,0.002927
1082,0.036274,0.00394
1083,0.03712,0.001748
