,over 500us,over 1ms
133,0.242878,0.0029824
134,0.044195,0.00238592
135,0.065849,0.002274947
136,0.059079,0.009571422
137,0.016036,0.002413663
138,0.034915,0.011610551
139,0.027674,0.003315319
140,0.265115,0.221335671
141,0.223624,0.003343062
142,0.14131,0.002524636
143,0.141407,0.001858798
144,0.016577,0.003509521
145,0.031197,0.002372048
146,0.093744,0.019933527
147,0.022417,0.002399791
148,0.226524,0.202692205
149,0.040061,0.003634366
150,0.234181,0.003065629
151,0.207575,0.003148859
152,0.085782,0.003592751
153,0.032279,0.003024015
154,0.054696,0.010958585
155,0.058275,0.004050515
156,0.245098,0.230116411
157,0.152824,0.005493164
158,0.01838,0.004272461
159,0.032432,0.003232089
160,0.019767,0.0050354
161,0.021279,0.001720082
162,0.041102,0.010847612
163,0.013289,0.001844926
164,0.247414,0.220434015
165,0.013303,0.003245961
166,0.055348,0.002663352
167,0.354295,0.007282604
168,0.085186,0.003093373
169,0.100597,0.003565008
170,0.072992,0.011069558
171,0.205023,0.00178944
172,0.232572,0.221516002
173,0.031752,0.002455278
174,0.049674,0.002025257
175,0.016008,0.00170621
176,0.13891,0.00417536
177,0.371246,0.003426292
178,0.145458,0.007296475
179,0.055001,0.011790882
180,0.246013,0.220198198
181,0.093092,0.004258589
182,0.088778,0.001303933
183,0.17284,0.002649481
184,0.152047,0.001650724
185,0.153115,0.002718839
186,0.100333,0.002704967
187,0.153989,0.010528564
188,0.030143,0.013330633
189,0.268263,0.193079168
190,0.174311,0.003037886
191,0.073034,0.002080744
192,0.029075,0.00178944
193,0.01451,0.002940785
194,0.010709,0.002274947
195,0.05962,0.010265004
196,0.083798,0.0029824
197,0.321808,0.221973766
198,0.225816,0.010029186
199,0.012387,0.00213623
200,0.042031,0.002233332
201,0.051963,0.002496893
202,0.217826,0.001997514
203,0.019975,0.010639537
204,0.014205,0.002247203
205,0.255959,0.221252441
206,0.018532,0.004716353
207,0.026814,0.002163974
208,0.012928,0.002122359
209,0.017492,0.008420077
210,0.015287,0.003176602
211,0.064142,0.010875355
212,0.09939,0.002150102
213,0.450814,0.221529874
214,0.205578,0.004216974
215,0.035581,0.002538508
216,0.13658,0.002566251
217,0.247179,0.002039129
218,0.225788,0.002857555
219,0.099751,0.01739502
220,0.148621,0.001900413
221,0.249689,0.220988881
222,0.066528,0.00246915
223,0.012013,0.001983643
224,0.014399,0.002524636
225,0.012776,0.001248446
226,0.01358,0.003356934
227,0.211792,0.006880327
228,0.249273,0.005465421
229,0.659915,0.19642223
230,0.052976,0.008309104
231,0.106479,0.002413663
232,0.102622,0.002788197
233,0.10093,0.004563765
234,0.020946,0.003648238
235,0.027258,0.00221946
236,0.038535,0.011471835
237,0.171356,0.085046942
238,0.180068,0.141643177
239,0.021085,0.003537265
240,0.217244,0.008212003
241,0.357333,0.00230269
242,0.105619,0.004258589
243,0.066792,0.002330433
244,0.021029,0.01151345
245,0.013247,0.00246915
246,0.282357,0.221557617
247,0.079803,0.003870184
248,0.053461,0.002122359
249,0.013386,0.002427535
250,0.017409,0.003481778
251,0.018463,0.007532293
252,0.024691,0.012720281
253,0.03848,0.002330433
254,0.276753,0.22158536
255,0.065502,0.002926913
256,0.016258,0.002760454
257,0.091095,0.004036643
